Pos Office Branch,User,Reviews,Rate,Date
Kantor Pos Jakarta Barat,nanang setiawan,"Ada cas an mobil listrik nya, mantul",5,3 bulan lalu
Kantor Pos Jakarta Barat,adep swag,"Pelayanan ketus, padahal cuma ingin tanya informasi saja, padahal saya baru sampai jam 15:07 untuk legalisir. Kronologis nya gini : Dari depan satpam penerima tamu bilang ""sudah tutup mas"", saya bilang ""saya cuma ingin tanya sarat-sarat nya saja"". Loket yang mana ya pak tanya saya. Satpam ""loket 14, orang nya juga sudah pulang"" dengan nada ketus. Dalam hati gini amat ya petugas pemerintah. Saya langsung ke loket tersebut, memang sudah tidak ada tuh petugas, kebetulan di sebelah nya loket 13 ada ibu yang jaga, saya tanya tantangan berkas yang diperlukan sambil saya menunjukan berkas nya. Tapi saya dapat jawaban yang tidak jelas dan cenderung ambigu. Emang aturannya jam pelayanan sampai jam brp sih.",1,6 tahun lalu
Kantor Pos Jakarta Barat,Indra Gunawan,"Pelayanannya ramah, pengiriman paket sampai ke tujuan cepet dan tarifnya murah banget👍🏻 …",5,11 bulan lalu
Kantor Pos Jakarta Barat,Imin Toi,Sim gw mane woy... janji 10 hari nyampe.. ampe sekarang kaga ada batang hidung nye.... Kejaksaan nya lagi sih pake di ribedin segala... Udah tau gw ada itikad baek buat nebus itu sim malah pake jasa Expedisi -_- Mana itu Sim butuh bangat lagi 🤬🤬🤬 …,1,4 tahun lalu
Kantor Pos Jakarta Barat,Mirza Raynor,Kesini tadi sore buat ambil BSU. Proses cepat gak ribet,4,2 tahun lalu
Kantor Pos Jakarta Barat,Rizal Grunge,"Gak mau antar ke tujuan ...paket sudah seminggu di pos ini.  Tapi gak di antar2 padahal lokasi dekat. Di tlpon gak ada yg angkat sama sekali. Malu sama karyawan banyak + kantor yang megah tapi pelayanan tidak memuaskan . Kalah sama expedisi yang baru2 sprt j*e dan j*t . Paling lama dri jawa ke jakarta 3hari sudah sampe tujuan. Telepon cabang juga pasti di angkat...
Tolong untuk pos indonesia. Tingkatkan pelayanan service nya .",1,6 tahun lalu
Kantor Pos Jakarta Barat,Elim Kurniawan,"pas kesini minggu lalu ambil paket EMS hari sabtu sih oke
pelayanan ramah dan barang keluar lumayan cepat.
perlu di tingkatkan lagi ya",4,setahun lalu
Kantor Pos Jakarta Barat,Riyana Dewi,"Sangat mengecewakan paket kilat khusus pertama sy sampai ke penerima setelah 10 hari, kini paket sy dtg tp dibawa balik lg ke kantor pos entah karena mgkn kurir tidak punya budget untuk tlp penerima paket tsb. Akan sangat tertinggal jauh dengan ekspedisi lainnya.",1,4 tahun lalu
Kantor Pos Jakarta Barat,竜崎美由紀,"Saya biasanya pakai kurir DHL, tapi entah mengapa untuk orderan saya yg satu ini option DHL tidak tersedia. Sehingga dengan sangat terpaksa saya pilih EMS yang kemudian dihandle oleh Pos Indonesia. Dan pengalaman pertama saya ini dengan EMS benar-benar sangat mengecewakan. Jauh berbeda dengan pelayanan yang diberikan DHL. Semoga ke depannya saya tidak perlu berurusan dengan Pos Indonesia lagi (walau ada 1 PO yg masih nyangkut pakai EMS :""( hiks).",1,6 tahun lalu
Kantor Pos Jakarta Barat,Irene Putri,"kalo gak niat jadi kantor pos pusat mending tutup aja deh!
Ditelfon berkali kali gak diangkat, disuruh wa sama CS-nya juga cuman centang satu udah hampir 2 minggu barang stuck gak dikirim. ujung ujungnya disuruh dateng buat ngambil barangnya. buat apa bayar biar barang sampe kerumah kalo ujung2nya harus ngambil di kantor pusat. gatau apa jauh banget?
CS-nya pun juga gak berdaya cuman bilang akan bikin laporan ke pusat, tapi 2 minggu gada action apa apa. pantesan gada yang mau pake kantor pos kalo ga terpaksa. DUH",1,4 tahun lalu
Kantor Pos Jakarta Barat,ANALOGIC,"Pelayanan yang puas cepat dan responsif termasuk dalam penanganan pin google AdSense, recommended 👍 …",5,8 bulan lalu
Kantor Pos Jakarta Barat,Kursus global mandiri,"Pelayanan terburuk, kasir mengabaikan saya sebagai custemer, padahal ini kantor pos cabang, bukan agen, agen bisa lebih ramah, pada saat saya kirim barang malah kasir menoleh ngobrol dengan teman sebangkunya dan saya harus menungu lama. Saya harap kepala kantor pos cabang tersebut membaca pesan saya ini.
Kejadian jam 17:15 sore tadi.",1,7 tahun lalu
Kantor Pos Jakarta Barat,Gals -,gila si memang. ngirim sama2 wilayah jakarta dr tgl 18 mei sampai tgl 23 mei statusnya masih di kantor ini. satunya ngirim ke pontianak juga blm ada pergerakan sama sekali. udahlah biaya mahal. nyesel bgt pakai ekspedisi ini. cukup sekali dan selanjutnya saya ga bakalan pakai lagi. kalau bisa di batalin. bakal saya batalin biaya pengiriman ga balik ga masalah. pengalaman pertama kali dan sangat sangat buruk!,1,5 tahun lalu
Kantor Pos Jakarta Barat,andreas balboa,Hari minggu buka mantap,5,5 hari lalu
Kantor Pos Jakarta Barat,Kaos Mufidahshop,"Pelayanan paling terburuk dibandingkan expedisi lain ,tanya tracking emba jilbab agar gemuk duduk paling pojok tidak mau disebutin namanya ,kecewa dengan penjelasan alasan paket saya tidak sampai 3 x diantar tidak ada orang katanya dengan nada tak enak,bapak kepasar baru saja mungkin disana ada paket bapak .

Saya sejalaskan keadaan rumah saya
Berbisnis online ,Gojek maupun grab ,secepatnya,jnt jne anter aja sudah pasti tau tempat saya dan selalu ada orang karena ada ponakan menantu dan sudara lainnya di rumah saya. Dan tidak mungkin tidak ada orang

Alamat lengkap ,map jelas
Seribu alasan dan ngotot
Sangat kecewa dengan pos Indonesia pelayanan, CS maupun Kurirnya",1,3 tahun lalu
Kantor Pos Jakarta Barat,Bandar,"Paket saya terkirim ke Jakarta Barat, padahal saya di Jakarta Utara. Tel ke kantor pos Jakbar, 10x, gak ada yang angkat. Saya dari tgl 24 May sudah buat pengaduan ke 161, masalah paket nyasar itu, sampai tgl 4 Juni, paket msh di Jakbar, belum ada tanggapan. Gimana sih pelayanan kantor pos Jakbar ini. Beda banget dgn kantor pos Jakut, pelayanan cepat. Mengecewakan sekali.....",1,7 tahun lalu
Kantor Pos Jakarta Barat,cha adachi,"Sumpah pelayannya ga ada ramah2nya , padahal pos gede katanya buka 24jam tapi staff2nya ga ada ramah2nya . Eror dari siang setelah 1 jam nunggu baru di kasih tau eror . Kalo kerja di jasa ramah bgd",1,2 tahun lalu
Kantor Pos Jakarta Barat,Fakih Khusnawanto,Pelayanan baik dan sangat ramah. Terjangkau sekali biaya layanannya,5,6 bulan lalu
Kantor Pos Jakarta Barat,nabati,"baru kali ini kirim paket, tapi gagal antar karena alamat tidak dikenal. Padahal cantumin alamat sudah sedetail mungkin. Dan alamat selalu sama dg ekspedisi lain, tp ekspedisi lain ga pernah trouble.

Mana ongkir udah mahal. Kaga bakalan dahh pake ekspedisi ini lagi😤😤",5,Diedit 4 tahun lalu
Kantor Pos Jakarta Barat,Mas Satrio,"Saya sebagai menemukan aduan masyarakat kalo ada yg tidak menerima BST padahal dia mendapatkan surat pengambilan BST tersebut,dan saya sudah mengantongi bukti surat tersebut,samapai sekarang tidak ada penjelasan yg jelas dari pihak pos,tolong layani apa yang berhak buat mereka(masyarakat)",1,3 tahun lalu
Kantor Pos Jakarta Barat,Jemmy L,Selalu menjadi pilihan utama saat mengirim barang ke luar negeri dengan harga yang terjangkau dan pengiriman tepat waktu. Biasanya dibantu oleh Pak Rayi dengan pelayanan yang sangat baik dan profesional.,5,2 tahun lalu
Kantor Pos Jakarta Barat,Aryanto Widjaja,"Pelayanan buruk. Sdh dibayar tapi barang disuruh ambil sendiri. Mana ditelepon nya ngak bisa, sengaja ngak diangkat. Jauh jauh saya datang, malah tutup. Edan. Pelayanan amat buruk. Gimana bangsa ini bisa maju, diisi oleh manusia manusia ngak punya tanggung jawab dan suka makan gaji buta kayak gini.",1,3 tahun lalu
Kantor Pos Jakarta Barat,Soemans,"Kantor POS sekarang sungguh Payah, apa sih tugasnya sekarang? Kirim surat? Udah ada email, Kirim Paket? banyak Ekspedisi yg lebih Profesional, Kirim Uang Western Union? Ind*maret aja udah bisa.
Saya nunggu Paketan yang sudah dikirim 1 Minggu yang lalu dengan Kilat khusus sesama kota Jakarta tapi tak kunjung datang, di cek katanya Rumah Kosong padahal di rumah selalu ada Orang.
Jika POS seperti ini terus pasti banyak di tinggal Customernya",1,9 tahun lalu
Kantor Pos Jakarta Barat,mellyssatama Jesusmyhero26,"Kantor pos indonesia dan terutama yg satu ini adalah kantor pos yang paling susah di hubungin. Sampe puluhan kali di telepon juga gak angkat2.
Barang saya udah sebulan gak juga di anter ke rumah. Datengin kesana guess what? Barang nya ada di kantor pos daan mogot ini! Tapi belom bisa di kasih ke saya dengan alasan belom di proses x ray dll dll.
Barang sudah disana berhari - hari dan masih gak bs di bawa pulang! Alasan nya gak masuk akal. Dia suruh saya telepon lagi untuk memastikan apakah barang saya sudah di proses, tapi di telepon sampw 20x masih gak ad yg angkat.

2 hari berturut2 kesana cuma di PHP in, katanya bakal di tlp balik dll. Tapi hasil nya NOL BESAR. Inj kantor pos indonesia tolong dong kerja nya yg cepat! Tolong juga kerja malas nya jangan di pelihara! Tolong juga kalo ada tlp itu di angkat! Ya masa saya tlp dr pagi sampe sore gak ada 1 orang pun yang angkat? Giliran saya kesana ada banyak orang nya ?",1,7 tahun lalu
Kantor Pos Jakarta Barat,udin posindo,"Pelayanannya cepat, kantornya bersih dan  parkirnya luas, mantap",5,Diedit 6 bulan lalu
Kantor Pos Jakarta Barat,Victorio,"4x kiriman dari cina selalu sampai, pernah cuman 1x saya ambil sendiri ke kantor pos.
Ngirim barang juga cepat 1x ke pedalaman Sumatera sampai hanya semalam express, retur Lazada jg cepet . Besok mau coba retur Zalora semoga aman dan cepat. Maju terus pos indonesia",5,6 tahun lalu
Kantor Pos Jakarta Barat,Fahrul Fauzi,"Paket sudah berbulan - bulan tidak sy terima alesanya ada resi terusan giliran mw konfirmasi ke pusat ditelpon berhari-hari resepsinosnya tidak pernah ada jawaban

sangat tidak bagus
Tolong koreksi & diperhatikan lagi pelayananya

Kalian tuhjual",1,Diedit 3 tahun lalu
Kantor Pos Jakarta Barat,Lanny Kartika Cd (Nie),"Kecewa sekali dengan pelayan PT. Pos Indonesia.

CHINA (PEOPLE_S REP) CN  2016-01-08  16:59 Posting/Collection
CHINA (PEOPLE_S REP) CN  2016-01-09  00:25 Departure from outward OE
KTSH IDJKTA  2016-01-12  10:44 Arrival at inward OE
KTSH IDJKTA  2016-01-12  11:14 Airport Handling
JakartaSoekarnoHatta 19000  2016-02-02  15:09 Konfirmasi / Confirmation
JakartaSoekarnoHatta 19000  2016-02-09  16:34 Release / Release by custom

Setelah melakukan pengaduan berkali-kali selalu mendapat tanggapan yang sama blm lagi menghubungi kantor pos yang bersangkutan tidak ada yang angkat dan harus menghubungi 161 namun tetap reaksinya ""kami akan tindaklanjutin"".

Ini sudah 1 bulan lebih dan kami tidak tau barang kami skrg dimana krn tlp 161 bilang masih pemeriksaan bea cukai, tlp bea cukai blg sudah selesai dan kami juga bingung dari beberapa kiriman kami hanya ini yang tersangkut dan harus kena biaya pajak padahal sebelumnya lancar saja dan tidak ada biaya apapun karena sudah dibayarkan oleh si pengirim.

Lalu kami melakukan transaksi lagi pengiriman dari China dan hanya beberapa hari kami sudah dapat mengambil barang kami namun kenapa tidak diantar ke alamat yg tertera??????",1,9 tahun lalu
Kantor Pos Jakarta Barat,Relo Relo,Pelayanannya sih lumayan. Tapi kenapa kalo ngambil barang ngga dikasih tau kalo hari jum'at cuma nyampe jam stengah 12? Padahal di suratnya pengambilan barang dari jam 8 sampe jam 2 siang. Jadinya waktu itu balik lagi ke rumah dah... -___-,3,10 tahun lalu
Kantor Pos Jakarta Barat,Jeffry Alamsjah,"Saya dikirimkan dokumen penting yang seharusnya ditujukan ke alamat saya. Melalui pelacakan resi online, dokumen sudah lama sampai di kantor pos jakarta barat.
Saya berkali"" menelpon layanan CS pos indonesia 161 untuk menanyakan kapan dokumen saya dikirim ke rumah. Mereka hanya bilang kalau pengaduan saya akan dilanjutkan ke kantor pos jakarta barat dan dokumen akan segera dikirim.
Nyatanya dokumen saya tidak kunjung dikirim hingga 1 minggu lamanya. Akhirnya saya menelpon kembali CS pos indonesia, dan baru akhirnya diberitahukan kalau saya harus ke kantor pos untuk mengambil dokumennya sendiri.
Benar"" tidak masuk akal pelayanannya pos indonesia",1,7 tahun lalu
Kantor Pos Jakarta Barat,Aldo Ajah,"Pelayanan sumpah mendingan jangan pake ini dah...ngabis2in duit barang ga sampe, ujung2ny harus jemput keKantor pos yg notabene g dket...JNE dan J&T mending",1,5 tahun lalu
Kantor Pos Jakarta Barat,Tezo Keliwake,"Masjidnya bersih, sejuk, adem. Enak untuk solat atau sambil menanti rekan yang ada urusan di kantor pos.

Layout bagian pelayanannya cukup bagus, terlihat lega dan rapi. Begitupun dengan bagian lainnya cukup rapi.

Akan lebih mantap jika semua insan pos yang bertemu pelanggan selalu tersenyum dan menawarkan bantuannya.",4,7 tahun lalu
Kantor Pos Jakarta Barat,Andrian Steven,"Pelayanannya ramah. Terimakasih secara personal kepada pak irwan sudah bantuin saya cari buku import 👍 tempatnya bersih, pelayanannya baik, satpam mengarahkan kita juga. Customer service juga baik. Parkir juga normal …",5,3 tahun lalu
Kantor Pos Jakarta Barat,Chao Bella,Hari ini saya ke pos daan mogot tapi tidak dilayani dengan baik.dan meminta hal pribadi seperti chat dan foto pribadi.ini ke 2xnya saya mendapatkan pelayaan yg buruk.dan pegawai tersebut seakan tidak ingin melakukan pekerjaannya. Semua selalu lambat,1,2 tahun lalu
Kantor Pos Jakarta Barat,Billy,"Tempatnya bagus, tapi layanan kardus.",2,4 bulan lalu
Kantor Pos Jakarta Barat,Yuliana Aditya,"Kurir minta uang padahal bukan barang cod dan barang sampai dalam keadaan terbuka, pas complain terlalu bertele-tele ngga ada tindakan tegas mending kalau kirim barang jgn pernah pake pos Indonesia",1,3 tahun lalu
Kantor Pos Jakarta Barat,Charista Tamirin,Paket saya dr China sudah tiba di Kantor Pos Jakarta Barat dr tgl 31 May sampai skg ga ada update. Tlp ke halo pos disuruh tlp ke kantor pos Jakarta Barat tp telepon puluhan kali ga pernah diangkat. Koq ya daridlu masi begini aja ya kinerjanya.,1,7 tahun lalu
Kantor Pos Jakarta Barat,marthalena borjun,Selamat siang. Saya mau tanya. Mengapa paket yg saya kirim dri kantor pos prumpung kab. Bogor kec.gunung sindur tgl 9 April 2020 sampai saat ini belum juga sampai ke alamat tujuan. Ada apa dengan kantor pos jakbar ini.?? Mohonlah kerjasamanya.,4,5 tahun lalu
Kantor Pos Jakarta Barat,smartcare data,"parah pake banget sih ini paket tujuan bogor malah ketahan 2 bulan dikantor pos ini dengan alasan alamat ga lengkap, padahal udah jelas disitu kode posnya (kode pos bogor). ditelp juga ga diangkat-angkat. bulukan udah paket gue!! nggak banget dah pelayanannya!",1,5 tahun lalu
Kantor Pos Jakarta Barat,Doni 321,Bisa cairin bsu gak disini?,1,3 minggu lalu
Kantor Pos Jakarta Barat,Fadhlandi Naufan Zharfano,Masjidnya ada di belakang tempat parkir motor. Bisa untuk shalat jum'at.,4,7 tahun lalu
Kantor Pos Jakarta Barat,Sangaji Aristo,"Pelayanan TERBURUK!
Dua hari berturut-turut office hours ditelpon puluhan kali gak pernah diangkat, malah di putus!
Tertulis jelas buka JAM 8 PAGI TUTUP JAM 8 MALAM... Didatengin kesana jauh jauh dari Tangerang jam 2 SIANG si mbak mbak karyawan pelayanannya dengan judes, cuek, acuh, tidak ramah dan muka gak enak bilang "" SUDAH TUTUP! JAM 12 SIANG SUDAH TUTUP!"".
Hebat sekali ya?",1,7 tahun lalu
Kantor Pos Jakarta Barat,Luciana Lioeswandi,"Sangat kecewa dgn pelayanan pos indonesia, sy kirim paket tujuan cianjur jawa barat malah nyangkut d cilacap jawa tengah, alasanya petugas salah masukin karunhg, paketnya udh seminggu blum smpe"" , payah bgt pelayananya buruk, kantor ny dtelponin g pernah diangkat sama sekali, ga cuma satu kantor pos aja, kantor pos penerima juga sama ga diangkat sama sekali, sibuk terus, masa iya swtiap jam, stiap menit selalu sibuk, hadeuhh, kecewa, in kali pertama pakai dan ga akan pernah pakai lagi. Kevewa sangat, sudah dirugikan, tpi ga ada sama sekali ganti rugi dan tanggung jwab nya.",1,5 tahun lalu
Kantor Pos Jakarta Barat,Liyana Anjarwati,"Sudah hmpir seminggu paket sya blom dteng ..sya cek sudah smpe dn dtrima ats nma orng lain dn bkn ats nm sya .. Sya tlfon tp gak d angkat ..
Mau tnya pengiriman nya slh alamat ato bagaimana .. Kcewa sekali dgn jasa pos kali ini ...",1,6 tahun lalu
Kantor Pos Jakarta Barat,Vietchia Wanda,"Sumpah ya mending kantor pos di tutup ajah deh . Saya sangat kecewa dan dr pihak pos nya tidak mencari jlan keluar , lepas tanggung jawab begitu saja . Tanpa ada konfirmasi apapun main mengembalikan barang ke tempat semula nya . Bagi mereka ga penting itu barang, tp apa mereka tau , itu sangat penting dan dtggu oleh customer nya ... saya sudah menunggu smpai 3 bulan taunya barang sayamalah dkembalikan ke cina.. how come kantor pos.  ?????????",1,7 tahun lalu
Kantor Pos Jakarta Barat,Sri Setyowati,"Pelayanannya memuaskan, petugasnya ramah, cepat dan tanggap",5,6 bulan lalu
Kantor Pos Jakarta Barat,Ferdian,"gak heran makin sepi. saya mau ngirim barang ke kalimantan dan minta tolong packing. biaya packing ditagih oleh karyawannya langsung, tidak melewati pos. Jadi, biaya packing tersebut seperti sogok",1,5 tahun lalu
Kantor Pos Jakarta Barat,little cupcake,"jadwal kerjanya yg di cantumkan di google dgn kenyataannya berbeda, krg spesifik gt jd kasian yg jauh berpatokan sm jadwal di google eh trnyata udh tutup. di google tercantum sampai dgn jam 9 malam padahal bbrp loket tutup jam 3 sore. Klo di telfon tdk pernah di angkat.

semoga di perbaiki lg.",3,Diedit 4 tahun lalu
Kantor Pos Jakarta Barat,Susy Tinambunan,Pelayanan nya gak bagus,1,2 minggu lalu
Kantor Pos Jakarta Barat,Fitri Nursiah,"Dari cimahi tgl 3 dikirim sampe jkrta tgl 4.
Tapi samapai sekarang belum di antar juga ke lamat saya, Astagfirullah udh pke paket kilat pun lamaaaa bgttt
. Gak mau pake POS LAGi",1,4 tahun lalu
Kantor Pos Jakarta Barat,Ikhsan A.r.,"Terimakasih pa pos, paket saya cepat sampai, Pelayanan ramah, tempat nyaman, bisa pickup lagi.",5,setahun lalu
Kantor Pos Jakarta Barat,Tangguh Andalan Nusantara,"Nunggu kiriman data pajak kantor saya dari kantor pajak ditunggu-tunggu ternyata ga sampe-sampe, dicek ke kantor pajak katanya udah dikirim sama kantor pos dan udah diterima, anehnya penerimanya bukan staff kantor, telpon ke kantor pos ternyata orang yang tandatangan sebagai penerima itu kurirnya sendiri, astagaaa... katanya ga ada orang diselipin..

Kurirnya ga lama dateng dan ngaku salah suruh minta tandatangan pernyataan sama staff kantor ngomong bakal request minta kirim ulang datanya dari kantor pajak ke kantor saya, saya tanya kejelasannya beberapa hari kemudian sama call center 161 malah ga jelas berbelit-belit, suruh tunggu lagi, dan hari ini saya telpon ke 161 lagi katanya bersikukuh udah dikirim dan mengenai request ulangnya suruh tanya ke kurirnya di kantor pos jakarta barat, lempar-lemparan, cukup tau deh parah gini pelayanannya..

Buat kalian yang mau kirim ulang di kantor pos, coba pikir dua tiga kali deh...",1,6 tahun lalu
Kantor Pos Jakarta Barat,windah yunistia,"Saya ke kantor pos ingin mengambil paket kiriman saya dari luar negri.. tapi saya tidak di terima denga  baik.. padahal
Di tembok depan terpampang jelas bahwa ttup jam 16.00 tapi saya datang jam 15.28 di tolak mentah2 oleh satpam nya dengan alasan loket sudah di tutup dan dengan alasan satpam sudah di omelin karena antrian nya masih banyak.. dan saya disuruh kembali esok hari.. gimma coba etika nya pos indonesia ini
Kalau memang jam tutup nya sudah ganti harus nya pengumungan di depan diganti juga.. kalau gini saya kecewa.. sangat kecewa dengan POS INDONESIA",1,5 tahun lalu
Kantor Pos Jakarta Barat,mas. huda,"Paket dokumen penting saya pakai jasa express next day udah seminggu belum sampai dan saya telfon diriject, saya telfon berkali kali cuman diangkat tapi gk ada tanggapan sengaja nghabisin pulsa saya atau gimana? Aneh. Saya saranin PECAT saja pegawai yg tidak angkat telfon itu. Sampah banget pelayanan pos. Gak bakal saya pakai jasa ini lagi",1,7 tahun lalu
Kantor Pos Jakarta Barat,Budi Cahyono,Tempatnya disebrang Indosiar kantornya bersih nyaman dan pelayanannya ramah..,5,6 bulan lalu
Kantor Pos Jakarta Barat,Satrio D Hutomo,"Parkiran kendaraan luas baik untuk motor maupun mobil.
Kondisi gedung bagus, bersih dan modern.
tetap buka di hari sabtu dan minggu,
di hari biasa buka sampai malam hari,
sedangkan untuk hari minggu hanya buka sampai jam tiga sore",5,7 tahun lalu
Kantor Pos Jakarta Barat,Referral kredivo gatu6zq3 bonus Oke banget,Payah blm jam 3 sore baru jam 14:35 sudah dibilang tutup. Kecewa saya udah jalan jauh2 mobil saya parkir di pom bensin. Ga ada gunanya pos. bayar lewat m-banking aja deh. Pelayanannya juga tidak ramah,1,9 tahun lalu
Kantor Pos Jakarta Barat,santi sidabalok,"Parah. Ngga sesuai jam operasional. Jam 21.10 sudah tidak menerima pengiriman, katanya udah ngga bisa cetak resi 😂 pas ditanya bukannya masih jam operasional, dijawab “iya sih....” haduuuh maluuuu …",1,5 tahun lalu
Kantor Pos Jakarta Barat,DidiTH Adi.W,"Pelayanan Pos harap lebih ditingkatkan...., karena barang sudah sampai gudang di Kantor Pos Pusat, tetapi lama untuk didistribusikan ke wilayah Jakarta Barat atau wilayah2 Jakarta lainnya.., sudah th 2020 harap PELAYANAN LEBIH DITINGKATKAN...",4,5 tahun lalu
Kantor Pos Jakarta Barat,keke jr,"Petugasnya ramah-ramah dan sopan. Namun, mereka tidak pernah angkat telepon. Saya pikir apakah sibuk terus? dan setelah saya datang ternyata  pegawai2nya kelihatan sangat santai-santai saja. saya berpikir lagi apakah hanya kebetulan. Namun saya mencobanya 3 hari berturut-turut dan tidak di angkat sesekalipun, Saya datangi lagi, dan kelihatan damai-damai saja. Pas saya tanya, ke bagian informasi, jawabannya ""Mungkin tadi sedang sibuk, bu"".  UDAH ITU AJA",3,6 tahun lalu
Kantor Pos Jakarta Barat,Harris Prihastomo,Berjaya selalu kantor pos 🇲🇨🚀 …,5,6 bulan lalu
Kantor Pos Jakarta Barat,alvin permana,"Gw bingung, ini perush udah kaya gini masih aj didiemin.. Dari sisi mana juga udah gak ada bagus n benernya.. Siaaalaan duit pajak rakyat buat biayain perush model gini..!!! Dari tlp nada masuk, ga mau angkat aj udah keliatan.. Jadi pemerintah tau gaaak..?? SANGAT TAU.. Tapi proses pembiaran..!!?",1,5 tahun lalu
Kantor Pos Jakarta Barat,Vitamale Jogja,Aduhhh parah banget sihh..  kurirnya pemalas. Masak gak mau anter. Pdhal tempat penerima itu kota bisa akses mobil. Alesannya krna kurir pke mobil. Gak masuk akal banget.,1,5 tahun lalu
Kantor Pos Jakarta Barat,Baiti Jannati MADE,Alhamdulillah amanah nya pengurus² PKH kebon jeruk ❤️ Allohu Yahdik wa Barokallohu fikkum,4,Diedit setahun lalu
Kantor Pos Jakarta Barat,Seno Aji Dharma,"Kurir tidak profesional, tidak mau bertanya alamat sekitar, dan langsung komplain salah alamat. Sudah diarahkan dan diberi jalan keluar, tapi memutuskan sepihak banyak alasan.",1,4 tahun lalu
Kantor Pos Jakarta Barat,Andipo,Di telpon beberapa kali tidak pernah diangkat.!,1,5 bulan lalu
Kantor Pos Jakarta Barat,seerin rinna,"Dear P Pos, bisa kirimkan bukti penerimaan barang dg no resi : RF336496063SG. kurir Bpk aris rozali. saya belum menerima barang tsb tetapi kata pihak pengirim sudah diterima. mohon dibantu.",2,9 tahun lalu
Kantor Pos Jakarta Barat,Vinna Virgo,Ini kantor pos pelayanannya jelek banget.. Costomer service udah tau salah tapi gak ada sama sekali Gak mau minta maaf.. malah ngejawaab.. Lebih ramah dan baik kurir nya ketibang cs nya amit2,1,8 tahun lalu
Kantor Pos Jakarta Barat,omni,Sangat buruk. Kualitas pos indonesia luar biasa buruk dan tidak profesional. Telpon tidak pernah diangkat. Bilang salah alamat. Minta kita yg ambil sendiri. Ini pos terburuk di duani. Hebat Indonesiaku.,1,6 tahun lalu
Kantor Pos Jakarta Barat,andrik setyawan,Sangaaattt sangaat kecewaaa ..pelayanan yg amburadul paketan saya udah 3 minggu lebih gak di antar..cek resi ngmong.a udah di antar di terima dgn orang ini..dan saya pun tidak kenal dgn orng yg di sebutkan..knpa tidak tlpon saya aja di situ kan udah tertera nomer hp saya..skarang brang paketan saya hilang entah kmna.pihak yg brsangkutan brsikap masa bodo..mengecewakan!!!!!!!!,1,9 tahun lalu
Kantor Pos Jakarta Barat,Haerul Akmal,Tempatnya strategis buka sampai malam dan petugasnya ramah ramah,5,6 bulan lalu
Kantor Pos Jakarta Barat,Sendal Jepit,"Selamat pagi. Pos indonesia
Udah dua bln lebih menunggu paketan dr malaysia atas nama saiful untk sy di jkt brt. Atas nama bp sumardi. Paketan itu untk kado natal anak sy...",1,8 tahun lalu
Kantor Pos Jakarta Barat,pricilla nella,Kirim paket express. Udah 6 hari document penting saya gak sampe! Di tlp gak pernah diangkat. Pos paling jelek lah layanan nya. Gak bakalan pake jasa ini lagi. Gak tanggung jawab,1,7 tahun lalu
Kantor Pos Jakarta Barat,Eko Purnomo,Di alamat pengiriman itu kan ada No TLP nya kenapa gak di TLP pada saat barang tiba di alamat .. yang saya heran kenapa barangnya malah di titipkan di kantor pos nya .. lalu bagaimana dengan tugas Kurir ??? Sangat di sayangkan,1,6 tahun lalu
Kantor Pos Jakarta Barat,Bam Su,"Info no wa nya dong, pos Tangerang saja ada no wa nya, masak pos jakarta barat gak ada",3,setahun lalu
Kantor Pos Jakarta Barat,imade sudiatmana,"Yth. kepada bapak/ibu yg berada di tempat...
saya mau tanya paket saya kok belum dikirim2..padahal pengirimnya yg dari solo udah dikirim dari tgl 28 desember...
kalo emang udah sampai bisa minta tolong dikirim ke alamat yg tertera di paket saya.....",3,8 tahun lalu
Kantor Pos Jakarta Barat,Chindy Indriyani,"Buruk bangettt tlp gk diangkat” paket gue harusnya udh nympe dri kemaren ,kurirnya miskin pulsa bngt harusnya kalo udh sampe ya tlp bukannya malah dibawa lagi paket nya ,bikin susah orang aja",1,6 tahun lalu
Kantor Pos Jakarta Barat,Hendrie Sugijono,Datang 7:18 tapi parkiran tidak ada orang. Security suruh langsung masuk. Pulang di paksa bayar 2 jam. Dan tidak mau mendengarkan alasan pelanggan...,1,3 tahun lalu
Kantor Pos Jakarta Barat,Eisberg,Pengambilan Google adsense dibantu dengan cepat. mantap!,5,9 bulan lalu
Kantor Pos Jakarta Barat,massigit,"Kantor nya luas, petugasnya helpfull, kereen 👍 …",5,6 bulan lalu
Kantor Pos Jakarta Barat,Fakih Pos Indonesia,"Pelayanan telah berubah, semakin ramah dan bersih",5,6 bulan lalu
Kantor Pos Jakarta Barat,Putri Ve Mohamed,"Lokasi Strategis, Pelayanan bagus",4,2 tahun lalu
Kantor Pos Jakarta Barat,Ronald Pakasi,Kantor pos paling konyol sedunia. Customer service gak jalan. Pelayanan gak jelas. Pegawai pemalas. Pecat aja semua. Gak pantes disebut sebagai Kantor Pos Besar. Mudah2an reviewnya dibaca petinggi kantor pos....,1,7 tahun lalu
Kantor Pos Jakarta Barat,Deby Manurung,"Ini kiriman paket saya dari LN yg ke 6x tapi baru kali ini lewat kantor pos bilangnya alamat ga lengkap, gila kali ya jaman sudah modern ya kali cari di google map ga Nemu, kenapa ga tutup aja ni ktr pos sekalian, rugi gaji pejabat dan karyawan kantor pos kalo kerjanya begini",1,5 tahun lalu
